350,0.0011165
350,0.0001188
351,2.02e-05
351,5.2e-06
352,2e-06
352,1.2e-06
353,1.6e-06
353,1.06e-05
354,1e-07
354,0
355,0
355,0
356,0
356,0
357,0
357,0
358,0
358,0
359,0
359,0
360,0
360,0
361,0
361,0
362,0
362,0
363,0
363,0
364,0
364,0
365,0
365,0
366,0
366,0
367,0
367,0
368,0
368,0
369,0
369,0
370,0
370,0
371,0
371,0
372,0
372,0
373,0
373,0
374,0
374,3e-07
375,0
375,0
376,0
376,0
377,0
377,0
378,3e-07
378,1e-07
379,0
379,0
380,0
380,0
381,0
381,0
382,0
382,1e-07
383,2e-07
383,3e-07
384,1e-07
384,0
385,0
385,0
386,0
386,0
387,0
387,0
388,1e-07
388,2e-07
389,3e-07
389,2e-07
390,1e-07
390,1e-07
391,1e-07
391,1e-07
392,1e-07
392,1e-07
393,1e-07
393,1e-07
394,1e-07
394,2e-07
395,3e-07
395,3e-07
396,3e-07
396,2e-07
397,2e-07
397,1e-07
398,1e-07
398,1e-07
399,1e-07
399,1e-07
400,2e-07
400,2e-07
401,3e-07
401,3e-07
402,4e-07
402,4e-07
403,3e-07
403,3e-07
404,3e-07
404,2e-07
405,2e-07
405,2e-07
406,3e-07
406,3e-07
407,3e-07
407,4e-07
408,5e-07
408,5e-07
409,6e-07
409,6e-07
410,6e-07
410,6e-07
411,6e-07
411,5e-07
412,5e-07
412,5e-07
413,5e-07
413,6e-07
414,7e-07
414,8e-07
415,9e-07
415,1.1e-06
416,1.3e-06
416,1.5e-06
417,1.7e-06
417,1.8e-06
418,1.8e-06
418,1.7e-06
419,1.7e-06
419,1.6e-06
420,1.6e-06
420,1.7e-06
421,1.7e-06
421,1.9e-06
422,2.1e-06
422,2.4e-06
423,2.8e-06
423,3.4e-06
424,4.1e-06
424,5e-06
425,5.9e-06
425,6.6e-06
426,7e-06
426,6.9e-06
427,6.6e-06
427,6.2e-06
428,5.8e-06
428,5.5e-06
429,5.3e-06
429,5.2e-06
430,5.2e-06
430,5.4e-06
431,5.6e-06
431,6e-06
432,6.6e-06
432,7.4e-06
433,8.3e-06
433,9.5e-06
434,1.1e-05
434,1.24e-05
435,1.37e-05
435,1.43e-05
436,1.39e-05
436,1.26e-05
437,1.08e-05
437,8.9e-06
438,7.2e-06
438,5.9e-06
439,4.9e-06
439,4.1e-06
440,3.5e-06
440,3.1e-06
441,2.8e-06
441,2.6e-06
442,2.5e-06
442,2.4e-06
443,2.4e-06
443,2.4e-06
444,2.5e-06
444,2.7e-06
445,2.9e-06
445,3.2e-06
446,3.7e-06
446,4.3e-06
447,4.9e-06
447,5.4e-06
448,5.6e-06
448,5.5e-06
449,4.9e-06
449,4.2e-06
450,3.4e-06
450,2.8e-06
451,2.3e-06
451,2e-06
452,1.7e-06
452,1.5e-06
453,1.3e-06
453,1.2e-06
454,1.2e-06
454,1.1e-06
455,1.1e-06
455,1.1e-06
456,1.1e-06
456,1.1e-06
457,1.2e-06
457,1.3e-06
458,1.4e-06
458,1.6e-06
459,1.8e-06
459,2.1e-06
460,2.3e-06
460,2.6e-06
461,2.9e-06
461,3.1e-06
462,3.1e-06
462,2.9e-06
463,2.7e-06
463,2.4e-06
464,2.1e-06
464,1.8e-06
465,1.6e-06
465,1.5e-06
466,1.3e-06
466,1.3e-06
467,1.2e-06
467,1.1e-06
468,1.1e-06
468,1.1e-06
469,1.1e-06
469,1.1e-06
470,1.2e-06
470,1.3e-06
471,1.3e-06
471,1.5e-06
472,1.6e-06
472,1.8e-06
473,2e-06
473,2.2e-06
474,2.4e-06
474,2.7e-06
475,2.9e-06
475,3.1e-06
476,3.2e-06
476,3.2e-06
477,3.2e-06
477,3.1e-06
478,3e-06
478,2.8e-06
479,2.7e-06
479,2.6e-06
480,2.5e-06
480,2.4e-06
481,2.3e-06
481,2.3e-06
482,2.3e-06
482,2.3e-06
483,2.4e-06
483,2.4e-06
484,2.5e-06
484,2.7e-06
485,2.8e-06
485,3e-06
486,3.2e-06
486,3.5e-06
487,3.8e-06
487,4.1e-06
488,4.5e-06
488,4.9e-06
489,5.3e-06
489,5.7e-06
490,6.1e-06
490,6.4e-06
491,6.7e-06
491,6.9e-06
492,7.2e-06
492,7.4e-06
493,7.5e-06
493,7.7e-06
494,7.8e-06
494,7.9e-06
495,8.1e-06
495,8.3e-06
496,8.5e-06
496,8.7e-06
497,9e-06
497,9.4e-06
498,9.8e-06
498,1.02e-05
499,1.07e-05
499,1.13e-05
500,1.2e-05
500,1.28e-05
501,1.36e-05
501,1.45e-05
502,1.55e-05
502,1.66e-05
503,1.78e-05
503,1.9e-05
504,2.03e-05
504,2.18e-05
505,2.33e-05
505,2.48e-05
506,2.65e-05
506,2.83e-05
507,3.01e-05
507,3.21e-05
508,3.42e-05
508,3.64e-05
509,3.89e-05
509,4.15e-05
510,4.44e-05
510,4.75e-05
511,5.1e-05
511,5.48e-05
512,5.9e-05
512,6.36e-05
513,6.87e-05
513,7.43e-05
514,8.05e-05
514,8.73e-05
515,9.48e-05
515,0.0001029
516,0.0001117
516,0.0001212
517,0.0001315
517,0.0001426
518,0.0001545
518,0.0001673
519,0.0001811
519,0.0001959
520,0.0002119
520,0.0002292
521,0.000248
521,0.0002686
522,0.0002911
522,0.0003161
523,0.0003437
523,0.0003746
524,0.0004092
524,0.0004481
525,0.000492
525,0.0005418
526,0.0005983
526,0.0006626
527,0.0007351
527,0.0008175
528,0.0009113
528,0.0010178
529,0.0011386
529,0.0012754
530,0.0014298
530,0.0016035
531,0.0017984
531,0.0020163
532,0.0022591
532,0.0025288
533,0.0028274
533,0.0031578
534,0.0035226
534,0.0039258
535,0.0043718
535,0.0048664
536,0.0054168
536,0.0060316
537,0.0067218
537,0.0075006
538,0.008384
538,0.0093912
539,0.010545
539,0.011873
540,0.013409
540,0.015132
541,0.017129
541,0.01945
542,0.022153
542,0.025306
543,0.028986
543,0.033285
544,0.038307
544,0.044169
545,0.051004
545,0.05896
546,0.068204
546,0.078911
547,0.091284
547,0.10554
548,0.12192
548,0.14066
549,0.16204
549,0.18632
550,0.21379
550,0.24469
551,0.27925
551,0.31762
552,0.35982
552,0.40574
553,0.45502
553,0.50706
554,0.56097
554,0.61561
555,0.66965
555,0.72169
556,0.77036
556,0.81455
557,0.85347
557,0.88671
558,0.91429
558,0.93651
559,0.95393
559,0.96721
560,0.97705
560,0.98413
561,0.98902
561,0.99221
562,0.99408
562,0.99492
563,0.99493
563,0.99426
564,0.99302
564,0.9913
565,0.98918
565,0.98672
566,0.98401
566,0.98114
567,0.97819
567,0.97528
568,0.97249
568,0.96993
569,0.96768
569,0.96581
570,0.96438
570,0.96343
571,0.96298
571,0.96304
572,0.96359
572,0.96459
573,0.966
573,0.96777
574,0.96983
574,0.97211
575,0.97453
575,0.97703
576,0.97954
576,0.982
577,0.98435
577,0.98657
578,0.98861
578,0.99044
579,0.99207
579,0.99348
580,0.99467
580,0.99565
581,0.99644
581,0.99704
582,0.99747
582,0.99775
583,0.99789
583,0.99791
584,0.99781
584,0.99763
585,0.99735
585,0.997
586,0.99659
586,0.99613
587,0.99562
587,0.99507
588,0.99451
588,0.99393
589,0.99336
589,0.99279
590,0.99224
590,0.99172
591,0.99123
591,0.99078
592,0.99038
592,0.99003
593,0.98972
593,0.98946
594,0.98924
594,0.98905
595,0.9889
595,0.98878
596,0.98867
596,0.98858
597,0.9885
597,0.98843
598,0.98835
598,0.98828
599,0.98822
599,0.98816
600,0.98811
600,0.98807
601,0.98805
601,0.98805
602,0.98809
602,0.98816
603,0.98828
603,0.98844
604,0.98864
604,0.98889
605,0.98918
605,0.98952
606,0.98989
606,0.9903
607,0.99073
607,0.99117
608,0.99163
608,0.99208
609,0.99253
609,0.99297
610,0.99339
610,0.99377
611,0.99414
611,0.99448
612,0.99479
612,0.99509
613,0.99536
613,0.99562
614,0.99588
614,0.99612
615,0.99637
615,0.99662
616,0.99687
616,0.99713
617,0.99739
617,0.99766
618,0.99792
618,0.99818
619,0.99843
619,0.99867
620,0.99887
620,0.99904
621,0.99917
621,0.99925
622,0.99928
622,0.99924
623,0.99913
623,0.99897
624,0.99873
624,0.99844
625,0.99809
625,0.99769
626,0.99725
626,0.99679
627,0.99631
627,0.99583
628,0.99536
628,0.99492
629,0.99452
629,0.99416
630,0.99386
630,0.99363
631,0.99346
631,0.99337
632,0.99334
632,0.99337
633,0.99347
633,0.99361
634,0.99378
634,0.99398
635,0.99418
635,0.99438
636,0.99455
636,0.99469
637,0.99478
637,0.9948
638,0.99475
638,0.99463
639,0.99443
639,0.99414
640,0.99378
640,0.99335
641,0.99286
641,0.99232
642,0.99175
642,0.99117
643,0.99058
643,0.99001
644,0.98947
644,0.98899
645,0.98858
645,0.98824
646,0.98799
646,0.98784
647,0.98779
647,0.98784
648,0.98799
648,0.98824
649,0.98857
649,0.98897
650,0.98943
650,0.98993
651,0.99046
651,0.99099
652,0.99152
652,0.99201
653,0.99246
653,0.99285
654,0.99318
654,0.99342
655,0.99357
655,0.99363
656,0.99361
656,0.9935
657,0.9933
657,0.99304
658,0.99271
658,0.99233
659,0.99192
659,0.99149
660,0.99105
660,0.99062
661,0.99021
661,0.98983
662,0.98949
662,0.9892
663,0.98897
663,0.98879
664,0.98867
664,0.98861
665,0.98861
665,0.98865
666,0.98874
666,0.98886
667,0.98901
667,0.98918
668,0.98935
668,0.98953
669,0.9897
669,0.98985
670,0.98999
670,0.9901
671,0.99018
671,0.99023
672,0.99025
672,0.99024
673,0.99019
673,0.99012
674,0.99002
674,0.9899
675,0.98976
675,0.98961
676,0.98945
676,0.98929
677,0.98914
677,0.98902
678,0.98894
678,0.98891
679,0.98895
679,0.98907
680,0.9893
680,0.98965
681,0.99011
681,0.99068
682,0.99132
682,0.99197
683,0.99252
683,0.99281
684,0.99258
684,0.99148
685,0.98905
685,0.98465
686,0.97751
686,0.96669
687,0.95112
687,0.92971
688,0.9014
688,0.86539
689,0.82135
689,0.76958
690,0.71109
690,0.64761
691,0.5814
691,0.51485
692,0.45028
692,0.38956
693,0.33398
693,0.28429
694,0.24069
694,0.20301
695,0.17082
695,0.14357
696,0.12065
696,0.10145
697,0.085409
697,0.072028
698,0.060866
698,0.051554
699,0.043776
699,0.037267
700,0.031813
700,0.027296
701,0.023481
701,0.020254
702,0.017515
702,0.015186
703,0.0132
703,0.011502
704,0.010047
704,0.0087968
705,0.0077203
705,0.0067908
706,0.0059864
706,0.0052886
707,0.004682
707,0.0041535
708,0.0036919
708,0.003288
709,0.0029339
709,0.0026227
710,0.0023487
710,0.002107
711,0.0018934
711,0.0017043
712,0.0015365
712,0.0013875
713,0.0012548
713,0.0011365
714,0.0010309
714,0.0009365
715,0.0008519
715,0.000776
716,0.0007078
716,0.0006464
717,0.0005911
717,0.0005412
718,0.0004962
718,0.0004554
719,0.0004185
719,0.000385
720,0.0003546
720,0.0003269
721,0.0003017
721,0.0002788
722,0.0002579
722,0.0002387
723,0.0002213
723,0.0002053
724,0.0001906
724,0.0001772
725,0.0001648
725,0.0001535
726,0.000143
726,0.0001334
727,0.0001246
727,0.0001164
728,0.0001088
728,0.0001019
729,9.54e-05
729,8.94e-05
730,8.39e-05
730,7.88e-05
731,7.4e-05
731,6.96e-05
732,6.55e-05
732,6.16e-05
733,5.81e-05
733,5.47e-05
734,5.16e-05
734,4.88e-05
735,4.61e-05
735,4.35e-05
736,4.12e-05
736,3.9e-05
737,3.69e-05
737,3.5e-05
738,3.32e-05
738,3.15e-05
739,2.99e-05
739,2.84e-05
740,2.7e-05
740,2.56e-05
741,2.44e-05
741,2.32e-05
742,2.21e-05
742,2.11e-05
743,2.01e-05
743,1.92e-05
744,1.83e-05
744,1.75e-05
745,1.67e-05
745,1.6e-05
746,1.53e-05
746,1.46e-05
747,1.4e-05
747,1.34e-05
748,1.28e-05
748,1.23e-05
749,1.18e-05
749,1.13e-05
750,1.09e-05
750,1.04e-05
751,1e-05
751,9.6e-06
752,9.3e-06
752,8.9e-06
753,8.6e-06
753,8.3e-06
754,8e-06
754,7.7e-06
755,7.4e-06
755,7.1e-06
756,6.9e-06
756,6.6e-06
757,6.4e-06
757,6.2e-06
758,6e-06
758,5.8e-06
759,5.6e-06
759,5.4e-06
760,5.3e-06
760,5.1e-06
761,4.9e-06
761,4.8e-06
762,4.6e-06
762,4.5e-06
763,4.4e-06
763,4.3e-06
764,4.1e-06
764,4e-06
765,3.9e-06
765,3.8e-06
766,3.7e-06
766,3.6e-06
767,3.5e-06
767,3.4e-06
768,3.3e-06
768,3.3e-06
769,3.2e-06
769,3.1e-06
770,3e-06
770,3e-06
771,2.9e-06
771,2.8e-06
772,2.8e-06
772,2.7e-06
773,2.7e-06
773,2.6e-06
774,2.6e-06
774,2.5e-06
775,2.5e-06
775,2.4e-06
776,2.4e-06
776,2.3e-06
777,2.3e-06
777,2.2e-06
778,2.2e-06
778,2.2e-06
779,2.1e-06
779,2.1e-06
780,2.1e-06
780,2e-06
781,2e-06
781,2e-06
782,2e-06
782,1.9e-06
783,1.9e-06
783,1.9e-06
784,1.9e-06
784,1.8e-06
785,1.8e-06
785,1.8e-06
786,1.8e-06
786,1.8e-06
787,1.7e-06
787,1.7e-06
788,1.7e-06
788,1.7e-06
789,1.7e-06
789,1.7e-06
790,1.6e-06
790,1.6e-06
791,1.6e-06
791,1.6e-06
792,1.6e-06
792,1.6e-06
793,1.6e-06
793,1.6e-06
794,1.6e-06
794,1.5e-06
795,1.5e-06
795,1.5e-06
796,1.5e-06
796,1.5e-06
797,1.5e-06
797,1.5e-06
798,1.5e-06
798,1.5e-06
799,1.5e-06
799,1.5e-06
800,1.5e-06
800,1.5e-06
801,1.5e-06
801,1.5e-06
802,1.5e-06
802,1.5e-06
803,1.5e-06
803,1.5e-06
804,1.5e-06
804,1.5e-06
805,1.5e-06
805,1.5e-06
806,1.5e-06
806,1.5e-06
807,1.5e-06
807,1.5e-06
808,1.5e-06
808,1.5e-06
809,1.5e-06
809,1.5e-06
810,1.5e-06
810,1.5e-06
811,1.5e-06
811,1.5e-06
812,1.5e-06
812,1.5e-06
813,1.5e-06
813,1.5e-06
814,1.5e-06
814,1.5e-06
815,1.5e-06
815,1.5e-06
816,1.6e-06
816,1.6e-06
817,1.6e-06
817,1.6e-06
818,1.6e-06
818,1.6e-06
819,1.6e-06
819,1.6e-06
820,1.6e-06
820,1.6e-06
821,1.6e-06
821,1.7e-06
822,1.7e-06
822,1.7e-06
823,1.7e-06
823,1.7e-06
824,1.7e-06
824,1.7e-06
825,1.7e-06
825,1.8e-06
826,1.8e-06
826,1.8e-06
827,1.8e-06
827,1.8e-06
828,1.8e-06
828,1.9e-06
829,1.9e-06
829,1.9e-06
830,1.9e-06
830,1.9e-06
831,1.9e-06
831,2e-06
832,2e-06
832,2e-06
833,2e-06
833,2.1e-06
834,2.1e-06
834,2.1e-06
835,2.1e-06
835,2.2e-06
836,2.2e-06
836,2.2e-06
837,2.3e-06
837,2.3e-06
838,2.3e-06
838,2.3e-06
839,2.4e-06
839,2.4e-06
840,2.5e-06
840,2.5e-06
841,2.5e-06
841,2.6e-06
842,2.6e-06
842,2.7e-06
843,2.7e-06
843,2.8e-06
844,2.8e-06
844,2.9e-06
845,2.9e-06
845,3e-06
846,3e-06
846,3.1e-06
847,3.1e-06
847,3.2e-06
848,3.3e-06
848,3.3e-06
849,3.4e-06
849,3.5e-06
850,3.5e-06
850,3.6e-06
851,3.7e-06
851,3.8e-06
852,3.9e-06
852,4e-06
853,4e-06
853,4.1e-06
854,4.2e-06
854,4.3e-06
855,4.4e-06
855,4.6e-06
856,4.7e-06
856,4.8e-06
857,4.9e-06
857,5.1e-06
858,5.2e-06
858,5.3e-06
859,5.5e-06
859,5.6e-06
860,5.8e-06
860,6e-06
861,6.1e-06
861,6.3e-06
862,6.5e-06
862,6.7e-06
863,6.9e-06
863,7.1e-06
864,7.3e-06
864,7.5e-06
865,7.8e-06
865,8e-06
866,8.3e-06
866,8.6e-06
867,8.9e-06
867,9.2e-06
868,9.5e-06
868,9.8e-06
869,1.01e-05
869,1.05e-05
870,1.09e-05
870,1.13e-05
871,1.17e-05
871,1.21e-05
872,1.25e-05
872,1.3e-05
873,1.35e-05
873,1.4e-05
874,1.45e-05
874,1.51e-05
875,1.57e-05
875,1.63e-05
876,1.7e-05
876,1.76e-05
877,1.84e-05
877,1.91e-05
878,1.99e-05
878,2.07e-05
879,2.16e-05
879,2.25e-05
880,2.34e-05
880,2.44e-05
881,2.54e-05
881,2.65e-05
882,2.76e-05
882,2.88e-05
883,3e-05
883,3.13e-05
884,3.26e-05
884,3.39e-05
885,3.53e-05
885,3.68e-05
886,3.83e-05
886,3.98e-05
887,4.14e-05
887,4.3e-05
888,4.46e-05
888,4.62e-05
889,4.78e-05
889,4.94e-05
890,5.1e-05
890,5.25e-05
891,5.4e-05
891,5.54e-05
892,5.68e-05
892,5.8e-05
893,5.91e-05
893,6.01e-05
894,6.09e-05
894,6.15e-05
895,6.2e-05
895,6.23e-05
896,6.24e-05
896,6.23e-05
897,6.2e-05
897,6.15e-05
898,6.08e-05
898,6e-05
899,5.9e-05
899,5.79e-05
900,5.66e-05
900,5.53e-05
901,5.38e-05
901,5.23e-05
902,5.07e-05
902,4.91e-05
903,4.75e-05
903,4.58e-05
904,4.42e-05
904,4.25e-05
905,4.09e-05
905,3.93e-05
906,3.78e-05
906,3.63e-05
907,3.48e-05
907,3.34e-05
908,3.2e-05
908,3.07e-05
909,2.95e-05
909,2.82e-05
910,2.71e-05
910,2.6e-05
911,2.49e-05
911,2.39e-05
912,2.29e-05
912,2.2e-05
913,2.11e-05
913,2.02e-05
914,1.94e-05
914,1.87e-05
915,1.79e-05
915,1.72e-05
916,1.66e-05
916,1.59e-05
917,1.53e-05
917,1.48e-05
918,1.42e-05
918,1.37e-05
919,1.32e-05
919,1.27e-05
920,1.23e-05
920,1.18e-05
921,1.14e-05
921,1.1e-05
922,1.07e-05
922,1.03e-05
923,9.9e-06
923,9.6e-06
924,9.3e-06
924,9e-06
925,8.7e-06
925,8.4e-06
926,8.2e-06
926,7.9e-06
927,7.7e-06
927,7.5e-06
928,7.2e-06
928,7e-06
929,6.8e-06
929,6.6e-06
930,6.4e-06
930,6.3e-06
931,6.1e-06
931,5.9e-06
932,5.8e-06
932,5.6e-06
933,5.5e-06
933,5.3e-06
934,5.2e-06
934,5e-06
935,4.9e-06
935,4.8e-06
936,4.7e-06
936,4.6e-06
937,4.5e-06
937,4.3e-06
938,4.2e-06
938,4.1e-06
939,4.1e-06
939,4e-06
940,3.9e-06
940,3.8e-06
941,3.7e-06
941,3.6e-06
942,3.5e-06
942,3.5e-06
943,3.4e-06
943,3.3e-06
944,3.3e-06
944,3.2e-06
945,3.1e-06
945,3.1e-06
946,3e-06
946,3e-06
947,2.9e-06
947,2.8e-06
948,2.8e-06
948,2.7e-06
949,2.7e-06
949,2.6e-06
950,2.6e-06
950,2.5e-06
951,2.5e-06
951,2.5e-06
952,2.4e-06
952,2.4e-06
953,2.3e-06
953,2.3e-06
954,2.3e-06
954,2.2e-06
955,2.2e-06
955,2.2e-06
956,2.1e-06
956,2.1e-06
957,2.1e-06
957,2e-06
958,2e-06
958,2e-06
959,1.9e-06
959,1.9e-06
960,1.9e-06
960,1.9e-06
961,1.8e-06
961,1.8e-06
962,1.8e-06
962,1.8e-06
963,1.7e-06
963,1.7e-06
964,1.7e-06
964,1.7e-06
965,1.7e-06
965,1.6e-06
966,1.6e-06
966,1.6e-06
967,1.6e-06
967,1.6e-06
968,1.6e-06
968,1.5e-06
969,1.5e-06
969,1.5e-06
970,1.5e-06
970,1.5e-06
971,1.5e-06
971,1.4e-06
972,1.4e-06
972,1.4e-06
973,1.4e-06
973,1.4e-06
974,1.4e-06
974,1.4e-06
975,1.4e-06
975,1.3e-06
976,1.3e-06
976,1.3e-06
977,1.3e-06
977,1.3e-06
978,1.3e-06
978,1.3e-06
979,1.3e-06
979,1.3e-06
980,1.3e-06
980,1.2e-06
981,1.2e-06
981,1.2e-06
982,1.2e-06
982,1.2e-06
983,1.2e-06
983,1.2e-06
984,1.2e-06
984,1.2e-06
985,1.2e-06
985,1.2e-06
986,1.2e-06
986,1.2e-06
987,1.2e-06
987,1.2e-06
988,1.1e-06
988,1.1e-06
989,1.1e-06
989,1.1e-06
990,1.1e-06
990,1.1e-06
991,1.1e-06
991,1.1e-06
992,1.1e-06
992,1.1e-06
993,1.1e-06
993,1.1e-06
994,1.1e-06
994,1.1e-06
995,1.1e-06
995,1.1e-06
996,1.1e-06
996,1.1e-06
997,1.1e-06
997,1.1e-06
998,1.1e-06
998,1.1e-06
999,1.1e-06
999,1.1e-06
1000,1.1e-06
1000,1.1e-06
1001,1.1e-06
1001,1.1e-06
1002,1.1e-06
1002,1.1e-06
1003,1.1e-06
1003,1.1e-06
1004,1.1e-06
1004,1.1e-06
1005,1.1e-06
1005,1.1e-06
1006,1.1e-06
1006,1.1e-06
1007,1.1e-06
1007,1.1e-06
1008,1.2e-06
1008,1.2e-06
1009,1.2e-06
1009,1.2e-06
1010,1.2e-06
1010,1.2e-06
1011,1.2e-06
1011,1.2e-06
1012,1.2e-06
1012,1.2e-06
1013,1.2e-06
1013,1.2e-06
1014,1.2e-06
1014,1.2e-06
1015,1.2e-06
1015,1.3e-06
1016,1.3e-06
1016,1.3e-06
1017,1.3e-06
1017,1.3e-06
1018,1.3e-06
1018,1.3e-06
1019,1.3e-06
1019,1.3e-06
1020,1.4e-06
1020,1.4e-06
1021,1.4e-06
1021,1.4e-06
1022,1.4e-06
1022,1.4e-06
1023,1.4e-06
1023,1.5e-06
1024,1.5e-06
1024,1.5e-06
1025,1.5e-06
1025,1.5e-06
1026,1.5e-06
1026,1.6e-06
1027,1.6e-06
1027,1.6e-06
1028,1.6e-06
1028,1.6e-06
1029,1.7e-06
1029,1.7e-06
1030,1.7e-06
1030,1.7e-06
1031,1.8e-06
1031,1.8e-06
1032,1.8e-06
1032,1.8e-06
1033,1.9e-06
1033,1.9e-06
1034,1.9e-06
1034,1.9e-06
1035,2e-06
1035,2e-06
1036,2e-06
1036,2.1e-06
1037,2.1e-06
1037,2.1e-06
1038,2.2e-06
1038,2.2e-06
1039,2.2e-06
1039,2.3e-06
1040,2.3e-06
1040,2.4e-06
1041,2.4e-06
1041,2.5e-06
1042,2.5e-06
1042,2.5e-06
1043,2.6e-06
1043,2.6e-06
1044,2.7e-06
1044,2.7e-06
1045,2.8e-06
1045,2.9e-06
1046,2.9e-06
1046,3e-06
1047,3e-06
1047,3.1e-06
1048,3.2e-06
1048,3.2e-06
1049,3.3e-06
1049,3.4e-06
1050,3.4e-06
1050,3.5e-06
1051,3.6e-06
1051,3.7e-06
1052,3.8e-06
1052,3.9e-06
1053,3.9e-06
1053,4e-06
1054,4.1e-06
1054,4.2e-06
1055,4.3e-06
1055,4.4e-06
1056,4.5e-06
1056,4.7e-06
1057,4.8e-06
1057,4.9e-06
1058,5e-06
1058,5.1e-06
1059,5.3e-06
1059,5.4e-06
1060,5.6e-06
1060,5.7e-06
1061,5.9e-06
1061,6e-06
1062,6.2e-06
1062,6.4e-06
1063,6.5e-06
1063,6.7e-06
1064,6.9e-06
1064,7.1e-06
1065,7.3e-06
1065,7.5e-06
1066,7.7e-06
1066,8e-06
1067,8.2e-06
1067,8.4e-06
1068,8.7e-06
1068,9e-06
1069,9.2e-06
1069,9.5e-06
1070,9.8e-06
1070,1.01e-05
1071,1.04e-05
1071,1.08e-05
1072,1.11e-05
1072,1.15e-05
1073,1.18e-05
1073,1.22e-05
1074,1.26e-05
1074,1.31e-05
1075,1.35e-05
1075,1.39e-05
1076,1.44e-05
1076,1.49e-05
1077,1.54e-05
1077,1.6e-05
1078,1.65e-05
1078,1.71e-05
1079,1.77e-05
1079,1.83e-05
1080,1.9e-05
1080,1.97e-05
1081,2.04e-05
1081,2.11e-05
1082,2.19e-05
1082,2.27e-05
1083,2.36e-05
1083,2.45e-05
1084,2.54e-05
1084,2.64e-05
1085,2.74e-05
1085,2.85e-05
1086,2.96e-05
1086,3.07e-05
1087,3.19e-05
1087,3.32e-05
1088,3.45e-05
1088,3.59e-05
1089,3.74e-05
1089,3.89e-05
1090,4.05e-05
1090,4.22e-05
1091,4.4e-05
1091,4.58e-05
1092,4.78e-05
1092,4.98e-05
1093,5.19e-05
1093,5.42e-05
1094,5.65e-05
1094,5.9e-05
1095,6.16e-05
1095,6.44e-05
1096,6.73e-05
1096,7.03e-05
1097,7.35e-05
1097,7.69e-05
1098,8.04e-05
1098,8.41e-05
1099,8.81e-05
1099,9.22e-05
1100,9.66e-05
